Year,Month,Location,Latitude,Longitude,Site,Zone,Level,ID,Transect,GenusSpecies,TotalLength,Abundance
2011,Octubre,SMI,31.910139,-116.758139,Norte,NA,Fondo,SMINT1F,1,Sebastes miniatus,NA,1
2011,Octubre,SMI,31.910139,-116.758139,Norte,NA,Fondo,SMINT2F,2,Oxyjulis californica,NA,2
2011,Octubre,SMI,31.910139,-116.758139,Norte,NA,Fondo,SMINT2F,2,Chromis punctipinnis,NA,1
2011,Octubre,SMI,31.910139,-116.758139,Norte,NA,Fondo,SMINT2F,2,Semicossyphus pulcher,NA,1
2011,Octubre,SMI,31.910139,-116.758139,Norte,NA,Fondo,SMINT2F,2,Paralabrax nebulifer,NA,1
2011,Octubre,SMI,31.910139,-116.758139,Norte,NA,Fondo,SMINT2F,2,Embiotoca jacksoni,NA,2
2011,Octubre,SMI,31.910139,-116.758139,Norte,NA,Fondo,SMINT2F,2,Sebastes auriculatus,NA,1
2011,Octubre,SMI,31.910139,-116.758139,Norte,NA,Fondo,SMINT2F,2,Ophiodon elongatus,NA,1
2011,Octubre,SMI,31.910139,-116.758139,Norte,NA,Fondo,SMINT3F,3,Chromis punctipinnis,NA,1
2011,Octubre,SMI,31.910139,-116.758139,Norte,NA,Fondo,SMINT3F,3,Semicossyphus pulcher,NA,1
2011,Octubre,SMI,31.910139,-116.758139,Norte,NA,Fondo,SMINT3F,3,Embiotoca jacksoni,NA,2
2011,Octubre,SMI,31.910139,-116.758139,Norte,NA,Fondo,SMINT0F,0,Oxylebius pictus,NA,1
2011,Octubre,SMI,31.910139,-116.758139,Norte,NA,Fondo,SMINT0F,0,Rhacochilus vacca,NA,1
2011,Octubre,SMI,31.910139,-116.758139,Norte,NA,Media agua,SMINT1M,1,Oxyjulis californica,NA,107
2011,Octubre,SMI,31.910139,-116.758139,Norte,NA,Media agua,SMINT1M,1,Sebastes serranoides,NA,3
2011,Octubre,SMI,31.910139,-116.758139,Norte,NA,Media agua,SMINT2M,2,Oxyjulis californica,NA,11
2011,Octubre,SMI,31.910139,-116.758139,Norte,NA,Media agua,SMINT3M,3,Oxyjulis californica,NA,18
2011,Octubre,SMI,31.910139,-116.758139,Norte,NA,Media agua,SMINT3M,3,Brachyistius frenatus,NA,4
2011,Octubre,SMI,31.910139,-116.758139,Norte,NA,Media agua,SMINT3M,3,Sebastes serranoides,NA,2
2011,Octubre,SMI,31.910139,-116.758139,Norte,NA,Media agua,SMINT0M,0,Oxyjulis californica,NA,1
2011,Octubre,SMI,31.910139,-116.758139,Norte,NA,Media agua,SMINT0M,0,Chromis punctipinnis,NA,1
2011,Octubre,SMI,31.910139,-116.758139,Norte,NA,Media agua,SMINT0M,0,Semicossyphus pulcher,NA,1
2011,Octubre,SMI,31.910139,-116.758139,Norte,NA,Media agua,SMINT0M,0,Oxylebius pictus,NA,1
2011,Octubre,SMI,31.910139,-116.758139,Norte,NA,Media agua,SMINT0M,0,Heterostichus rostratus,NA,1
2011,Octubre,SMI,31.910139,-116.758139,Norte,NA,Media agua,SMINT0M,0,Hypsypops rubicundus,NA,1
2011,Octubre,SMI,31.910139,-116.758139,Norte,NA,Media agua,SMINT0M,0,Hypsurus caryi,NA,1
2011,Octubre,SMI,31.910139,-116.758139,Norte,NA,Media agua,SMINT0M,0,Rhacochilus vacca,NA,1
2011,Octubre,SMI,31.910139,-116.758139,Norte,NA,Media agua,SMINT0M,0,Phanerodon furcatus,NA,1
2011,Octubre,SMI,31.910139,-116.758139,Norte,NA,Media agua,SMINT0M,0,Embiotoca jacksoni,NA,1
2011,Octubre,SMI,31.910139,-116.758139,Norte,NA,Media agua,SMINT0M,0,Brachyistius frenatus,NA,1
2011,Octubre,SMI,31.910139,-116.758139,Norte,NA,Media agua,SMINT0M,0,Sebastes carnatus,NA,1
2011,Octubre,SMI,31.910139,-116.758139,Norte,NA,Media agua,SMINT0M,0,Sebastes atrovirens,NA,1
2011,Octubre,SMI,31.910139,-116.758139,Norte,NA,Media agua,SMINT0M,0,Sebastes serranoides,NA,1
2011,Octubre,SMI,31.910139,-116.758139,Norte,NA,Media agua,SMINT0M,0,Atherinops affinis,NA,1
2011,Octubre,SMI,31.910139,-116.758139,Sur,NA,Fondo,SMIST1F,1,Oxyjulis californica,NA,2
2011,Octubre,SMI,31.910139,-116.758139,Sur,NA,Fondo,SMIST1F,1,Chromis punctipinnis,NA,7
2011,Octubre,SMI,31.910139,-116.758139,Sur,NA,Fondo,SMIST1F,1,Paralabrax clathratus,NA,1
2011,Octubre,SMI,31.910139,-116.758139,Sur,NA,Fondo,SMIST1F,1,Semicossyphus pulcher,NA,4
2011,Octubre,SMI,31.910139,-116.758139,Sur,NA,Fondo,SMIST1F,1,Oxylebius pictus,NA,2
2011,Octubre,SMI,31.910139,-116.758139,Sur,NA,Fondo,SMIST1F,1,Paralabrax nebulifer,NA,1
2011,Octubre,SMI,31.910139,-116.758139,Sur,NA,Fondo,SMIST1F,1,Embiotoca jacksoni,NA,3
2011,Octubre,SMI,31.910139,-116.758139,Sur,NA,Fondo,SMIST1F,1,Sebastes serranoides,NA,1
2011,Octubre,SMI,31.910139,-116.758139,Sur,NA,Fondo,SMIST1F,1,Sebastes auriculatus,NA,1
2011,Octubre,SMI,31.910139,-116.758139,Sur,NA,Fondo,SMIST1F,1,Clinocottus analis,NA,1
2011,Octubre,SMI,31.910139,-116.758139,Sur,NA,Fondo,SMIST2F,2,Chromis punctipinnis,NA,2
2011,Octubre,SMI,31.910139,-116.758139,Sur,NA,Fondo,SMIST2F,2,Semicossyphus pulcher,NA,1
2011,Octubre,SMI,31.910139,-116.758139,Sur,NA,Fondo,SMIST2F,2,Oxylebius pictus,NA,1
2011,Octubre,SMI,31.910139,-116.758139,Sur,NA,Fondo,SMIST2F,2,Embiotoca jacksoni,NA,3
2011,Octubre,SMI,31.910139,-116.758139,Sur,NA,Fondo,SMIST2F,2,Sebastes auriculatus,NA,2
2011,Octubre,SMI,31.910139,-116.758139,Sur,NA,Fondo,SMIST2F,2,Scorpaenichthys marmoratus,NA,1
2011,Octubre,SMI,31.910139,-116.758139,Sur,NA,Fondo,SMIST3F,3,Chromis punctipinnis,NA,5
2011,Octubre,SMI,31.910139,-116.758139,Sur,NA,Fondo,SMIST3F,3,Semicossyphus pulcher,NA,5
2011,Octubre,SMI,31.910139,-116.758139,Sur,NA,Fondo,SMIST3F,3,Hypsypops rubicundus,NA,3
2011,Octubre,SMI,31.910139,-116.758139,Sur,NA,Fondo,SMIST3F,3,Rhacochilus vacca,NA,1
2011,Octubre,SMI,31.910139,-116.758139,Sur,NA,Fondo,SMIST3F,3,Embiotoca jacksoni,NA,7
2011,Octubre,SMI,31.910139,-116.758139,Sur,NA,Fondo,SMIST3F,3,Sebastes carnatus,NA,1
2011,Octubre,SMI,31.910139,-116.758139,Sur,NA,Fondo,SMIST3F,3,Sebastes serranoides,NA,1
2011,Octubre,SMI,31.910139,-116.758139,Sur,NA,Fondo,SMIST3F,3,Sebastes auriculatus,NA,2
2011,Octubre,SMI,31.910139,-116.758139,Sur,NA,Fondo,SMIST0F,0,Paralabrax nebulifer,NA,1
2011,Octubre,SMI,31.910139,-116.758139,Sur,NA,Fondo,SMIST0F,0,Hypsurus caryi,NA,1
2011,Octubre,SMI,31.910139,-116.758139,Sur,NA,Fondo,SMIST0F,0,Phanerodon furcatus,NA,1
2011,Octubre,SMI,31.910139,-116.758139,Sur,NA,Media agua,SMIST1M,1,Oxyjulis californica,NA,2
2011,Octubre,SMI,31.910139,-116.758139,Sur,NA,Media agua,SMIST1M,1,Chromis punctipinnis,NA,17
2011,Octubre,SMI,31.910139,-116.758139,Sur,NA,Media agua,SMIST1M,1,Paralabrax clathratus,NA,3
2011,Octubre,SMI,31.910139,-116.758139,Sur,NA,Media agua,SMIST1M,1,Sebastes carnatus,NA,1
2011,Octubre,SMI,31.910139,-116.758139,Sur,NA,Media agua,SMIST2M,2,Oxyjulis californica,NA,9
2011,Octubre,SMI,31.910139,-116.758139,Sur,NA,Media agua,SMIST2M,2,Sebastes serranoides,NA,2
2011,Octubre,SMI,31.910139,-116.758139,Sur,NA,Media agua,SMIST3M,3,Oxyjulis californica,NA,7
2011,Octubre,SMI,31.910139,-116.758139,Sur,NA,Media agua,SMIST3M,3,Chromis punctipinnis,NA,4
2011,Octubre,SMI,31.910139,-116.758139,Sur,NA,Media agua,SMIST3M,3,Semicossyphus pulcher,NA,1
2011,Octubre,SMI,31.910139,-116.758139,Sur,NA,Media agua,SMIST3M,3,Sebastes atrovirens,NA,1
2011,Octubre,SMI,31.910139,-116.758139,Sur,NA,Media agua,SMIST0M,0,Oxyjulis californica,NA,1
2011,Octubre,SMI,31.910139,-116.758139,Sur,NA,Media agua,SMIST0M,0,Chromis punctipinnis,NA,1
2011,Octubre,SMI,31.910139,-116.758139,Sur,NA,Media agua,SMIST0M,0,Paralabrax clathratus,NA,1
2011,Octubre,SMI,31.910139,-116.758139,Sur,NA,Media agua,SMIST0M,0,Semicossyphus pulcher,NA,1
2011,Octubre,SMI,31.910139,-116.758139,Sur,NA,Media agua,SMIST0M,0,Oxylebius pictus,NA,1
2011,Octubre,SMI,31.910139,-116.758139,Sur,NA,Media agua,SMIST0M,0,Hypsypops rubicundus,NA,1
2011,Octubre,SMI,31.910139,-116.758139,Sur,NA,Media agua,SMIST0M,0,Paralabrax nebulifer,NA,1
2011,Octubre,SMI,31.910139,-116.758139,Sur,NA,Media agua,SMIST0M,0,Hypsurus caryi,NA,1
2011,Octubre,SMI,31.910139,-116.758139,Sur,NA,Media agua,SMIST0M,0,Phanerodon furcatus,NA,1
2011,Octubre,SMI,31.910139,-116.758139,Sur,NA,Media agua,SMIST0M,0,Embiotoca jacksoni,NA,1
2011,Octubre,SMI,31.910139,-116.758139,Sur,NA,Media agua,SMIST0M,0,Brachyistius frenatus,NA,1
2011,Octubre,SMI,31.910139,-116.758139,Sur,NA,Media agua,SMIST0M,0,Sebastes atrovirens,NA,1
2011,Octubre,SMI,31.910139,-116.758139,Sur,NA,Media agua,SMIST0M,0,Sebastes chrysomelas,NA,1
2011,Octubre,SMI,31.910139,-116.758139,Sur,NA,Media agua,SMIST0M,0,Sebastes auriculatus,NA,1
2011,Octubre,SSI,31.982444,-116.842667,Norte,NA,Fondo,SSINT1F,1,Oxyjulis californica,NA,5
2011,Octubre,SSI,31.982444,-116.842667,Norte,NA,Fondo,SSINT1F,1,Chromis punctipinnis,NA,22
2011,Octubre,SSI,31.982444,-116.842667,Norte,NA,Fondo,SSINT1F,1,Paralabrax clathratus,NA,3
2011,Octubre,SSI,31.982444,-116.842667,Norte,NA,Fondo,SSINT1F,1,Semicossyphus pulcher,NA,6
2011,Octubre,SSI,31.982444,-116.842667,Norte,NA,Fondo,SSINT1F,1,Rhinogobiops nicholsii,NA,3
2011,Octubre,SSI,31.982444,-116.842667,Norte,NA,Fondo,SSINT1F,1,Hypsypops rubicundus,NA,17
2011,Octubre,SSI,31.982444,-116.842667,Norte,NA,Fondo,SSINT1F,1,Girella nigricans,NA,4
2011,Octubre,SSI,31.982444,-116.842667,Norte,NA,Fondo,SSINT1F,1,Embiotoca lateralis,NA,3
2011,Octubre,SSI,31.982444,-116.842667,Norte,NA,Fondo,SSINT1F,1,Rhacochilus vacca,NA,5
2011,Octubre,SSI,31.982444,-116.842667,Norte,NA,Fondo,SSINT1F,1,Embiotoca jacksoni,NA,4
2011,Octubre,SSI,31.982444,-116.842667,Norte,NA,Fondo,SSINT1F,1,Sebastes carnatus,NA,2
2011,Octubre,SSI,31.982444,-116.842667,Norte,NA,Fondo,SSINT1F,1,Sebastes atrovirens,NA,7
2011,Octubre,SSI,31.982444,-116.842667,Norte,NA,Fondo,SSINT1F,1,Sebastes caurinus,NA,1
2011,Octubre,SSI,31.982444,-116.842667,Norte,NA,Fondo,SSINT1F,1,Sebastes serriceps,NA,1
2011,Octubre,SSI,31.982444,-116.842667,Norte,NA,Fondo,SSINT1F,1,Hermosilla azurea,NA,2
2011,Octubre,SSI,31.982444,-116.842667,Norte,NA,Fondo,SSINT2F,2,Oxyjulis californica,NA,23
2011,Octubre,SSI,31.982444,-116.842667,Norte,NA,Fondo,SSINT2F,2,Chromis punctipinnis,NA,18
2011,Octubre,SSI,31.982444,-116.842667,Norte,NA,Fondo,SSINT2F,2,Paralabrax clathratus,NA,11
2011,Octubre,SSI,31.982444,-116.842667,Norte,NA,Fondo,SSINT2F,2,Semicossyphus pulcher,NA,15
2011,Octubre,SSI,31.982444,-116.842667,Norte,NA,Fondo,SSINT2F,2,Rhinogobiops nicholsii,NA,2
2011,Octubre,SSI,31.982444,-116.842667,Norte,NA,Fondo,SSINT2F,2,Hypsypops rubicundus,NA,3
2011,Octubre,SSI,31.982444,-116.842667,Norte,NA,Fondo,SSINT2F,2,Embiotoca lateralis,NA,13
2011,Octubre,SSI,31.982444,-116.842667,Norte,NA,Fondo,SSINT2F,2,Rhacochilus vacca,NA,2
2011,Octubre,SSI,31.982444,-116.842667,Norte,NA,Fondo,SSINT2F,2,Embiotoca jacksoni,NA,3
2011,Octubre,SSI,31.982444,-116.842667,Norte,NA,Fondo,SSINT2F,2,Sebastes carnatus,NA,1
2011,Octubre,SSI,31.982444,-116.842667,Norte,NA,Fondo,SSINT2F,2,Sebastes atrovirens,NA,4
2011,Octubre,SSI,31.982444,-116.842667,Norte,NA,Fondo,SSINT2F,2,Sebastes caurinus,NA,2
2011,Octubre,SSI,31.982444,-116.842667,Norte,NA,Fondo,SSINT2F,2,Sebastes serriceps,NA,1
2011,Octubre,SSI,31.982444,-116.842667,Norte,NA,Fondo,SSINT2F,2,Hermosilla azurea,NA,13
2011,Octubre,SSI,31.982444,-116.842667,Norte,NA,Fondo,SSINT3F,3,Oxyjulis californica,NA,50
2011,Octubre,SSI,31.982444,-116.842667,Norte,NA,Fondo,SSINT3F,3,Chromis punctipinnis,NA,25
2011,Octubre,SSI,31.982444,-116.842667,Norte,NA,Fondo,SSINT3F,3,Paralabrax clathratus,NA,14
2011,Octubre,SSI,31.982444,-116.842667,Norte,NA,Fondo,SSINT3F,3,Semicossyphus pulcher,NA,11
2011,Octubre,SSI,31.982444,-116.842667,Norte,NA,Fondo,SSINT3F,3,Rhinogobiops nicholsii,NA,3
2011,Octubre,SSI,31.982444,-116.842667,Norte,NA,Fondo,SSINT3F,3,Embiotoca lateralis,NA,9
2011,Octubre,SSI,31.982444,-116.842667,Norte,NA,Fondo,SSINT3F,3,Rhacochilus vacca,NA,4
2011,Octubre,SSI,31.982444,-116.842667,Norte,NA,Fondo,SSINT3F,3,Embiotoca jacksoni,NA,5
2011,Octubre,SSI,31.982444,-116.842667,Norte,NA,Fondo,SSINT3F,3,Sebastes carnatus,NA,1
2011,Octubre,SSI,31.982444,-116.842667,Norte,NA,Fondo,SSINT3F,3,Sebastes atrovirens,NA,2
2011,Octubre,SSI,31.982444,-116.842667,Norte,NA,Fondo,SSINT3F,3,Hermosilla azurea,NA,9
2011,Octubre,SSI,31.982444,-116.842667,Norte,NA,Fondo,SSINT0F,0,Micrometrus minimus,NA,1
2011,Octubre,SSI,31.982444,-116.842667,Norte,NA,Fondo,SSINT0F,0,Sebastes melanops,NA,1
2011,Octubre,SSI,31.982444,-116.842667,Norte,NA,Media agua,SSINT1M,1,Oxyjulis californica,NA,64
2011,Octubre,SSI,31.982444,-116.842667,Norte,NA,Media agua,SSINT1M,1,Chromis punctipinnis,NA,4
2011,Octubre,SSI,31.982444,-116.842667,Norte,NA,Media agua,SSINT2M,2,Oxyjulis californica,NA,93
2011,Octubre,SSI,31.982444,-116.842667,Norte,NA,Media agua,SSINT2M,2,Paralabrax clathratus,NA,3
2011,Octubre,SSI,31.982444,-116.842667,Norte,NA,Media agua,SSINT2M,2,Brachyistius frenatus,NA,3
2011,Octubre,SSI,31.982444,-116.842667,Norte,NA,Media agua,SSINT2M,2,Atherinops affinis,NA,4
2011,Octubre,SSI,31.982444,-116.842667,Norte,NA,Media agua,SSINT3M,3,Oxyjulis californica,NA,106
2011,Octubre,SSI,31.982444,-116.842667,Norte,NA,Media agua,SSINT3M,3,Ophiodon elongatus,NA,1
2011,Octubre,SSI,31.982444,-116.842667,Norte,NA,Media agua,SSINT3M,3,Atherinops affinis,NA,4
2011,Octubre,SSI,31.982444,-116.842667,Norte,NA,Media agua,SSINT0M,0,Medialuna californiensis,NA,1
2011,Octubre,SSI,31.982444,-116.842667,Norte,NA,Media agua,SSINT0M,0,Semicossyphus pulcher,NA,1
2011,Octubre,SSI,31.982444,-116.842667,Norte,NA,Media agua,SSINT0M,0,Oxylebius pictus,NA,1
2011,Octubre,SSI,31.982444,-116.842667,Norte,NA,Media agua,SSINT0M,0,Urobatis halleri,NA,1
2011,Octubre,SSI,31.982444,-116.842667,Norte,NA,Media agua,SSINT0M,0,Hypsypops rubicundus,NA,1
2011,Octubre,SSI,31.982444,-116.842667,Norte,NA,Media agua,SSINT0M,0,Caulolatilus princeps,NA,1
2011,Octubre,SSI,31.982444,-116.842667,Norte,NA,Media agua,SSINT0M,0,Paralabrax nebulifer,NA,1
2011,Octubre,SSI,31.982444,-116.842667,Norte,NA,Media agua,SSINT0M,0,Girella nigricans,NA,1
2011,Octubre,SSI,31.982444,-116.842667,Norte,NA,Media agua,SSINT0M,0,Rhacochilus vacca,NA,1
2011,Octubre,SSI,31.982444,-116.842667,Norte,NA,Media agua,SSINT0M,0,Embiotoca jacksoni,NA,1
2011,Octubre,SSI,31.982444,-116.842667,Norte,NA,Media agua,SSINT0M,0,Sebastes atrovirens,NA,1
2011,Octubre,SSI,31.982444,-116.842667,Norte,NA,Media agua,SSINT0M,0,Sebastes caurinus,NA,1
2011,Octubre,SSI,31.982444,-116.842667,Norte,NA,Media agua,SSINT0M,0,Sebastes auriculatus,NA,1
2011,Octubre,SSI,31.982444,-116.842667,Norte,NA,Media agua,SSINT0M,0,Scorpaena guttata,NA,1
2011,Octubre,SSI,31.982444,-116.842667,Norte,NA,Media agua,SSINT0M,0,Clinocottus analis,NA,1
2011,Octubre,SSI,31.982444,-116.842667,Sur,NA,Fondo,SSIST1F,1,Oxyjulis californica,NA,10
2011,Octubre,SSI,31.982444,-116.842667,Sur,NA,Fondo,SSIST1F,1,Chromis punctipinnis,NA,121
2011,Octubre,SSI,31.982444,-116.842667,Sur,NA,Fondo,SSIST1F,1,Paralabrax clathratus,NA,1
2011,Octubre,SSI,31.982444,-116.842667,Sur,NA,Fondo,SSIST1F,1,Semicossyphus pulcher,NA,13
2011,Octubre,SSI,31.982444,-116.842667,Sur,NA,Fondo,SSIST1F,1,Rhinogobiops nicholsii,NA,4
2011,Octubre,SSI,31.982444,-116.842667,Sur,NA,Fondo,SSIST1F,1,Oxylebius pictus,NA,2
2011,Octubre,SSI,31.982444,-116.842667,Sur,NA,Fondo,SSIST1F,1,Hypsypops rubicundus,NA,11
2011,Octubre,SSI,31.982444,-116.842667,Sur,NA,Fondo,SSIST1F,1,Rhacochilus vacca,NA,2
2011,Octubre,SSI,31.982444,-116.842667,Sur,NA,Fondo,SSIST1F,1,Embiotoca jacksoni,NA,8
2011,Octubre,SSI,31.982444,-116.842667,Sur,NA,Fondo,SSIST1F,1,Sebastes atrovirens,NA,8
2011,Octubre,SSI,31.982444,-116.842667,Sur,NA,Fondo,SSIST1F,1,Sebastes serranoides,NA,18
2011,Octubre,SSI,31.982444,-116.842667,Sur,NA,Fondo,SSIST1F,1,Sebastes caurinus,NA,1
2011,Octubre,SSI,31.982444,-116.842667,Sur,NA,Fondo,SSIST1F,1,Sebastes auriculatus,NA,1
2011,Octubre,SSI,31.982444,-116.842667,Sur,NA,Fondo,SSIST1F,1,Sebastes serriceps,NA,1
2011,Octubre,SSI,31.982444,-116.842667,Sur,NA,Fondo,SSIST1F,1,Ophiodon elongatus,NA,1
2011,Octubre,SSI,31.982444,-116.842667,Sur,NA,Fondo,SSIST1F,1,Rathbunella hypoplecta,NA,1
2011,Octubre,SSI,31.982444,-116.842667,Sur,NA,Fondo,SSIST2F,2,Oxyjulis californica,NA,10
2011,Octubre,SSI,31.982444,-116.842667,Sur,NA,Fondo,SSIST2F,2,Chromis punctipinnis,NA,70
2011,Octubre,SSI,31.982444,-116.842667,Sur,NA,Fondo,SSIST2F,2,Semicossyphus pulcher,NA,4
2011,Octubre,SSI,31.982444,-116.842667,Sur,NA,Fondo,SSIST2F,2,Rhinogobiops nicholsii,NA,8
2011,Octubre,SSI,31.982444,-116.842667,Sur,NA,Fondo,SSIST2F,2,Oxylebius pictus,NA,2
2011,Octubre,SSI,31.982444,-116.842667,Sur,NA,Fondo,SSIST2F,2,Rhacochilus vacca,NA,2
2011,Octubre,SSI,31.982444,-116.842667,Sur,NA,Fondo,SSIST2F,2,Embiotoca jacksoni,NA,14
2011,Octubre,SSI,31.982444,-116.842667,Sur,NA,Fondo,SSIST2F,2,Sebastes atrovirens,NA,3
2011,Octubre,SSI,31.982444,-116.842667,Sur,NA,Fondo,SSIST2F,2,Sebastes serranoides,NA,9
2011,Octubre,SSI,31.982444,-116.842667,Sur,NA,Fondo,SSIST2F,2,Sebastes auriculatus,NA,2
2011,Octubre,SSI,31.982444,-116.842667,Sur,NA,Fondo,SSIST3F,3,Chromis punctipinnis,NA,30
2011,Octubre,SSI,31.982444,-116.842667,Sur,NA,Fondo,SSIST3F,3,Rhinogobiops nicholsii,NA,6
2011,Octubre,SSI,31.982444,-116.842667,Sur,NA,Fondo,SSIST3F,3,Oxylebius pictus,NA,3
2011,Octubre,SSI,31.982444,-116.842667,Sur,NA,Fondo,SSIST3F,3,Rhacochilus vacca,NA,1
2011,Octubre,SSI,31.982444,-116.842667,Sur,NA,Fondo,SSIST3F,3,Embiotoca jacksoni,NA,5
2011,Octubre,SSI,31.982444,-116.842667,Sur,NA,Fondo,SSIST0F,0,Medialuna californiensis,NA,1
2011,Octubre,SSI,31.982444,-116.842667,Sur,NA,Fondo,SSIST0F,0,Caulolatilus princeps,NA,1
2011,Octubre,SSI,31.982444,-116.842667,Sur,NA,Fondo,SSIST0F,0,Paralabrax nebulifer,NA,1
2011,Octubre,SSI,31.982444,-116.842667,Sur,NA,Fondo,SSIST0F,0,Micrometrus minimus,NA,1
2011,Octubre,SSI,31.982444,-116.842667,Sur,NA,Fondo,SSIST0F,0,Sebastes rastrelliger,NA,1
2011,Octubre,SSI,31.982444,-116.842667,Sur,NA,Fondo,SSIST0F,0,Scorpaena rubrivinctus,NA,1
2011,Octubre,SSI,31.982444,-116.842667,Sur,NA,Fondo,SSIST0F,0,Clinocottus analis,NA,1
2011,Octubre,SSI,31.982444,-116.842667,Sur,NA,Fondo,SSIST0F,0,Scorpaenichthys marmoratus,NA,1
2011,Octubre,SSI,31.982444,-116.842667,Sur,NA,Media agua,SSIST1M,1,Oxyjulis californica,NA,14
2011,Octubre,SSI,31.982444,-116.842667,Sur,NA,Media agua,SSIST1M,1,Sebastes serranoides,NA,5
2011,Octubre,SSI,31.982444,-116.842667,Sur,NA,Media agua,SSIST1M,1,Engraulix mordax/A. compressa,NA,300
2011,Octubre,SSI,31.982444,-116.842667,Sur,NA,Media agua,SSIST1M,1,Scomber japonicus,NA,2
2011,Octubre,SSI,31.982444,-116.842667,Sur,NA,Media agua,SSIST2M,2,Sebastes serranoides,NA,1
2011,Octubre,SSI,31.982444,-116.842667,Sur,NA,Media agua,SSIST2M,2,Engraulix mordax/A. compressa,NA,1600
2011,Octubre,SSI,31.982444,-116.842667,Sur,NA,Media agua,SSIST3M,3,Oxyjulis californica,NA,1
2011,Octubre,SSI,31.982444,-116.842667,Sur,NA,Media agua,SSIST3M,3,Sebastes serranoides,NA,1
2011,Octubre,SSI,31.982444,-116.842667,Sur,NA,Media agua,SSIST3M,3,Engraulix mordax/A. compressa,NA,700
2011,Octubre,SSI,31.982444,-116.842667,Sur,NA,Media agua,SSIST0M,0,Chromis punctipinnis,NA,1
2011,Octubre,SSI,31.982444,-116.842667,Sur,NA,Media agua,SSIST0M,0,Semicossyphus pulcher,NA,1
2011,Octubre,SSI,31.982444,-116.842667,Sur,NA,Media agua,SSIST0M,0,Oxylebius pictus,NA,1
2011,Octubre,SSI,31.982444,-116.842667,Sur,NA,Media agua,SSIST0M,0,Hypsurus caryi,NA,1
2011,Octubre,SSI,31.982444,-116.842667,Sur,NA,Media agua,SSIST0M,0,Rhacochilus vacca,NA,1
2011,Octubre,SSI,31.982444,-116.842667,Sur,NA,Media agua,SSIST0M,0,Sebastes carnatus,NA,1
2011,Octubre,SSI,31.982444,-116.842667,Sur,NA,Media agua,SSIST0M,0,Sebastes atrovirens,NA,1
2011,Octubre,SSI,31.982444,-116.842667,Sur,NA,Media agua,SSIST0M,0,Sebastes serriceps,NA,1
2011,Octubre,SSI,31.982444,-116.842667,Sur,NA,Media agua,SSIST0M,0,Sebastes miniatus,NA,1
2011,Octubre,SSI,31.982444,-116.842667,Sur,NA,Media agua,SSIST0M,0,Raja inornata,NA,1
2011,Octubre,SSI,31.982444,-116.842667,Sur,NA,Media agua,SSIST0M,0,Atherinops affinis,NA,1
2011,Octubre,STO,31.551278,-116.674278,Norte,NA,Fondo,STONT1F,1,Oxyjulis californica,NA,9
2011,Octubre,STO,31.551278,-116.674278,Norte,NA,Fondo,STONT1F,1,Chromis punctipinnis,NA,12
2011,Octubre,STO,31.551278,-116.674278,Norte,NA,Fondo,STONT1F,1,Semicossyphus pulcher,NA,7
2011,Octubre,STO,31.551278,-116.674278,Norte,NA,Fondo,STONT1F,1,Rhinogobiops nicholsii,NA,1
2011,Octubre,STO,31.551278,-116.674278,Norte,NA,Fondo,STONT1F,1,Embiotoca lateralis,NA,2
2011,Octubre,STO,31.551278,-116.674278,Norte,NA,Fondo,STONT1F,1,Hypsurus caryi,NA,1
2011,Octubre,STO,31.551278,-116.674278,Norte,NA,Fondo,STONT1F,1,Rhacochilus vacca,NA,13
2011,Octubre,STO,31.551278,-116.674278,Norte,NA,Fondo,STONT1F,1,Embiotoca jacksoni,NA,3
2011,Octubre,STO,31.551278,-116.674278,Norte,NA,Fondo,STONT1F,1,Sebastes atrovirens,NA,3
2011,Octubre,STO,31.551278,-116.674278,Norte,NA,Fondo,STONT1F,1,Sebastes serranoides,NA,1
2011,Octubre,STO,31.551278,-116.674278,Norte,NA,Fondo,STONT1F,1,Sebastes caurinus,NA,2
2011,Octubre,STO,31.551278,-116.674278,Norte,NA,Fondo,STONT1F,1,Sebastes mystinus,NA,2
2011,Octubre,STO,31.551278,-116.674278,Norte,NA,Fondo,STONT2F,2,Oxyjulis californica,NA,25
2011,Octubre,STO,31.551278,-116.674278,Norte,NA,Fondo,STONT2F,2,Oxylebius pictus,NA,1
2011,Octubre,STO,31.551278,-116.674278,Norte,NA,Fondo,STONT2F,2,Embiotoca lateralis,NA,5
2011,Octubre,STO,31.551278,-116.674278,Norte,NA,Fondo,STONT2F,2,Embiotoca jacksoni,NA,1
2011,Octubre,STO,31.551278,-116.674278,Norte,NA,Fondo,STONT2F,2,Sebastes atrovirens,NA,2
2011,Octubre,STO,31.551278,-116.674278,Norte,NA,Fondo,STONT3F,3,Oxyjulis californica,NA,20
2011,Octubre,STO,31.551278,-116.674278,Norte,NA,Fondo,STONT3F,3,Oxylebius pictus,NA,2
2011,Octubre,STO,31.551278,-116.674278,Norte,NA,Fondo,STONT3F,3,Hypsurus caryi,NA,5
2011,Octubre,STO,31.551278,-116.674278,Norte,NA,Fondo,STONT3F,3,Embiotoca jacksoni,NA,3
2011,Octubre,STO,31.551278,-116.674278,Norte,NA,Fondo,STONT3F,3,Micrometrus minimus,NA,1
2011,Octubre,STO,31.551278,-116.674278,Norte,NA,Fondo,STONT3F,3,Sebastes carnatus,NA,1
