"Index","Location","Latitude","Longitude","Latitudinal.distance..km.","Species","English","Spanish","Lt..cm.","Abundance","SampleArea","Population","Latitude2","Longitude2","Fishing.Pressure"
578,"ITSE",31.797257,-116.800004,62.685696,"Semicossyphus pulcher","California sheephead","Vieja",25,1,720,322842,32,-116.858,"High"
579,"ITSE",31.797257,-116.800004,62.685696,"Semicossyphus pulcher","California sheephead","Vieja",25,1,720,322842,32,-116.858,"High"
580,"ITSE",31.797257,-116.800004,62.685696,"Semicossyphus pulcher","California sheephead","Vieja",15,1,720,322842,32,-116.858,"High"
581,"ITSE",31.797257,-116.800004,62.685696,"Semicossyphus pulcher","California sheephead","Vieja",15,1,720,322842,32,-116.858,"High"
582,"ITSE",31.797257,-116.800004,62.685696,"Semicossyphus pulcher","California sheephead","Vieja",15,1,720,322842,32,-116.858,"High"
583,"ITSE",31.797257,-116.800004,62.685696,"Semicossyphus pulcher","California sheephead","Vieja",30,1,720,322842,32,-116.858,"High"
584,"ITSE",31.797257,-116.800004,62.685696,"Semicossyphus pulcher","California sheephead","Vieja",30,1,720,322842,32,-116.858,"High"
585,"ITSE",31.797257,-116.800004,62.685696,"Semicossyphus pulcher","California sheephead","Vieja",35,1,720,322842,32,-116.858,"High"
586,"ITSE",31.797257,-116.800004,62.685696,"Semicossyphus pulcher","California sheephead","Vieja",20,1,720,322842,32,-116.858,"High"
587,"ITSE",31.797257,-116.800004,62.685696,"Semicossyphus pulcher","California sheephead","Vieja",5,1,720,322842,32,-116.858,"High"
588,"ITSE",31.797257,-116.800004,62.685696,"Semicossyphus pulcher","California sheephead","Vieja",10,1,720,322842,32,-116.858,"High"
589,"ITSE",31.797257,-116.800004,62.685696,"Semicossyphus pulcher","California sheephead","Vieja",10,1,720,322842,32,-116.858,"High"
590,"ITSE",31.797257,-116.800004,62.685696,"Semicossyphus pulcher","California sheephead","Vieja",15,1,720,322842,32,-116.858,"High"
591,"ITSE",31.797257,-116.800004,62.685696,"Semicossyphus pulcher","California sheephead","Vieja",15,1,720,322842,32,-116.858,"High"
592,"ITSE",31.797257,-116.800004,62.685696,"Semicossyphus pulcher","California sheephead","Vieja",15,1,720,322842,32,-116.858,"High"
593,"ITSE",31.797257,-116.800004,62.685696,"Semicossyphus pulcher","California sheephead","Vieja",20,1,720,322842,32,-116.858,"High"
594,"ITSE",31.797257,-116.800004,62.685696,"Semicossyphus pulcher","California sheephead","Vieja",10,1,720,322842,32,-116.858,"High"
595,"ITSE",31.797257,-116.800004,62.685696,"Semicossyphus pulcher","California sheephead","Vieja",20,1,720,322842,32,-116.858,"High"
596,"ITSE",31.797257,-116.800004,62.685696,"Semicossyphus pulcher","California sheephead","Vieja",10,1,720,322842,32,-116.858,"High"
597,"ITSE",31.797257,-116.800004,62.685696,"Semicossyphus pulcher","California sheephead","Vieja",20,1,720,322842,32,-116.858,"High"
598,"ITSP",31.80796,-116.798563,61.497663,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",20,1,720,322842,32,-116.858,"High"
599,"ITSP",31.80796,-116.798563,61.497663,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",40,1,720,322842,32,-116.858,"High"
600,"ITSP",31.80796,-116.798563,61.497663,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",40,1,720,322842,32,-116.858,"High"
601,"ITSP",31.80796,-116.798563,61.497663,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",40,1,720,322842,32,-116.858,"High"
602,"ITSP",31.80796,-116.798563,61.497663,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",25,1,720,322842,32,-116.858,"High"
603,"ITSP",31.80796,-116.798563,61.497663,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",20,1,720,322842,32,-116.858,"High"
604,"ITSP",31.80796,-116.798563,61.497663,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",20,1,720,322842,32,-116.858,"High"
605,"ITSP",31.80796,-116.798563,61.497663,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",20,1,720,322842,32,-116.858,"High"
606,"ITSP",31.80796,-116.798563,61.497663,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",20,1,720,322842,32,-116.858,"High"
607,"ITSP",31.80796,-116.798563,61.497663,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",20,1,720,322842,32,-116.858,"High"
608,"ITSP",31.80796,-116.798563,61.497663,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",20,1,720,322842,32,-116.858,"High"
609,"ITSP",31.80796,-116.798563,61.497663,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",25,1,720,322842,32,-116.858,"High"
610,"ITSP",31.80796,-116.798563,61.497663,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",20,1,720,322842,32,-116.858,"High"
611,"ITSP",31.80796,-116.798563,61.497663,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",20,1,720,322842,32,-116.858,"High"
612,"ITSP",31.80796,-116.798563,61.497663,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",20,1,720,322842,32,-116.858,"High"
613,"ITSP",31.80796,-116.798563,61.497663,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",20,1,720,322842,32,-116.858,"High"
614,"ITSP",31.80796,-116.798563,61.497663,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",15,1,720,322842,32,-116.858,"High"
615,"ITSP",31.80796,-116.798563,61.497663,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",20,1,720,322842,32,-116.858,"High"
616,"ITSP",31.80796,-116.798563,61.497663,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",20,1,720,322842,32,-116.858,"High"
617,"ITSP",31.80796,-116.798563,61.497663,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",20,1,720,322842,32,-116.858,"High"
618,"ITSP",31.80796,-116.798563,61.497663,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",30,1,720,322842,32,-116.858,"High"
619,"ITSP",31.80796,-116.798563,61.497663,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",20,1,720,322842,32,-116.858,"High"
620,"ITSP",31.80796,-116.798563,61.497663,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",20,1,720,322842,32,-116.858,"High"
621,"ITSP",31.80796,-116.798563,61.497663,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",20,1,720,322842,32,-116.858,"High"
622,"ITSP",31.80796,-116.798563,61.497663,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",20,1,720,322842,32,-116.858,"High"
623,"ITSP",31.80796,-116.798563,61.497663,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",20,1,720,322842,32,-116.858,"High"
624,"ITSP",31.80796,-116.798563,61.497663,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",20,1,720,322842,32,-116.858,"High"
625,"ITSP",31.80796,-116.798563,61.497663,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",20,1,720,322842,32,-116.858,"High"
626,"ITSP",31.80796,-116.798563,61.497663,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",20,1,720,322842,32,-116.858,"High"
627,"ITSP",31.80796,-116.798563,61.497663,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",15,1,720,322842,32,-116.858,"High"
628,"ITSP",31.80796,-116.798563,61.497663,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",20,1,720,322842,32,-116.858,"High"
629,"ITSP",31.80796,-116.798563,61.497663,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",5,1,720,322842,32,-116.858,"High"
630,"ITSP",31.80796,-116.798563,61.497663,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",5,1,720,322842,32,-116.858,"High"
631,"ITSP",31.80796,-116.798563,61.497663,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",5,1,720,322842,32,-116.858,"High"
632,"ITSP",31.80796,-116.798563,61.497663,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",5,1,720,322842,32,-116.858,"High"
633,"ITSP",31.80796,-116.798563,61.497663,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",5,1,720,322842,32,-116.858,"High"
634,"ITSP",31.80796,-116.798563,61.497663,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",5,1,720,322842,32,-116.858,"High"
635,"ITSP",31.80796,-116.798563,61.497663,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",5,1,720,322842,32,-116.858,"High"
636,"ITSP",31.80796,-116.798563,61.497663,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",5,1,720,322842,32,-116.858,"High"
637,"ITSP",31.80796,-116.798563,61.497663,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",5,1,720,322842,32,-116.858,"High"
638,"ITSP",31.80796,-116.798563,61.497663,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",5,1,720,322842,32,-116.858,"High"
639,"ITSP",31.80796,-116.798563,61.497663,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",5,1,720,322842,32,-116.858,"High"
640,"ITSP",31.80796,-116.798563,61.497663,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",5,1,720,322842,32,-116.858,"High"
641,"ITSP",31.80796,-116.798563,61.497663,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",5,1,720,322842,32,-116.858,"High"
642,"ITSP",31.80796,-116.798563,61.497663,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",5,1,720,322842,32,-116.858,"High"
643,"ITSP",31.80796,-116.798563,61.497663,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",5,1,720,322842,32,-116.858,"High"
644,"ITSP",31.80796,-116.798563,61.497663,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",5,1,720,322842,32,-116.858,"High"
645,"ITSP",31.80796,-116.798563,61.497663,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",5,1,720,322842,32,-116.858,"High"
646,"ITSP",31.80796,-116.798563,61.497663,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",5,1,720,322842,32,-116.858,"High"
647,"ITSP",31.80796,-116.798563,61.497663,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",5,1,720,322842,32,-116.858,"High"
648,"ITSP",31.80796,-116.798563,61.497663,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",20,1,720,322842,32,-116.858,"High"
649,"ITSP",31.80796,-116.798563,61.497663,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",25,1,720,322842,32,-116.858,"High"
650,"ITSP",31.80796,-116.798563,61.497663,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",25,1,720,322842,32,-116.858,"High"
651,"ITSP",31.80796,-116.798563,61.497663,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",30,1,720,322842,32,-116.858,"High"
652,"ITSP",31.80796,-116.798563,61.497663,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",30,1,720,322842,32,-116.858,"High"
653,"ITSP",31.80796,-116.798563,61.497663,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",30,1,720,322842,32,-116.858,"High"
654,"ITSP",31.80796,-116.798563,61.497663,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",25,1,720,322842,32,-116.858,"High"
655,"ITSP",31.80796,-116.798563,61.497663,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",25,1,720,322842,32,-116.858,"High"
656,"ITSP",31.80796,-116.798563,61.497663,"Semicossyphus pulcher","California sheephead","Vieja",20,1,720,322842,32,-116.858,"High"
657,"ITSP",31.80796,-116.798563,61.497663,"Semicossyphus pulcher","California sheephead","Vieja",20,1,720,322842,32,-116.858,"High"
658,"ITSP",31.80796,-116.798563,61.497663,"Semicossyphus pulcher","California sheephead","Vieja",20,1,720,322842,32,-116.858,"High"
659,"ITSP",31.80796,-116.798563,61.497663,"Semicossyphus pulcher","California sheephead","Vieja",20,1,720,322842,32,-116.858,"High"
660,"ITSP",31.80796,-116.798563,61.497663,"Semicossyphus pulcher","California sheephead","Vieja",20,1,720,322842,32,-116.858,"High"
661,"ITSP",31.80796,-116.798563,61.497663,"Semicossyphus pulcher","California sheephead","Vieja",20,1,720,322842,32,-116.858,"High"
662,"ITSP",31.80796,-116.798563,61.497663,"Semicossyphus pulcher","California sheephead","Vieja",25,1,720,322842,32,-116.858,"High"
663,"ITSP",31.80796,-116.798563,61.497663,"Semicossyphus pulcher","California sheephead","Vieja",25,1,720,322842,32,-116.858,"High"
664,"ITSP",31.80796,-116.798563,61.497663,"Semicossyphus pulcher","California sheephead","Vieja",20,1,720,322842,32,-116.858,"High"
665,"ITSP",31.80796,-116.798563,61.497663,"Semicossyphus pulcher","California sheephead","Vieja",20,1,720,322842,32,-116.858,"High"
666,"ITSP",31.80796,-116.798563,61.497663,"Semicossyphus pulcher","California sheephead","Vieja",20,1,720,322842,32,-116.858,"High"
667,"ITSP",31.80796,-116.798563,61.497663,"Semicossyphus pulcher","California sheephead","Vieja",20,1,720,322842,32,-116.858,"High"
668,"ITSP",31.80796,-116.798563,61.497663,"Semicossyphus pulcher","California sheephead","Vieja",20,1,720,322842,32,-116.858,"High"
669,"ITSP",31.80796,-116.798563,61.497663,"Semicossyphus pulcher","California sheephead","Vieja",30,1,720,322842,32,-116.858,"High"
670,"ITSP",31.80796,-116.798563,61.497663,"Semicossyphus pulcher","California sheephead","Vieja",30,1,720,322842,32,-116.858,"High"
671,"ITSP",31.80796,-116.798563,61.497663,"Semicossyphus pulcher","California sheephead","Vieja",10,1,720,322842,32,-116.858,"High"
672,"ITSP",31.80796,-116.798563,61.497663,"Semicossyphus pulcher","California sheephead","Vieja",25,1,720,322842,32,-116.858,"High"
673,"ITSP",31.80796,-116.798563,61.497663,"Semicossyphus pulcher","California sheephead","Vieja",25,1,720,322842,32,-116.858,"High"
674,"ITSP",31.80796,-116.798563,61.497663,"Semicossyphus pulcher","California sheephead","Vieja",25,1,720,322842,32,-116.858,"High"
675,"ITSP",31.80796,-116.798563,61.497663,"Semicossyphus pulcher","California sheephead","Vieja",5,1,720,322842,32,-116.858,"High"
676,"ITSP",31.80796,-116.798563,61.497663,"Semicossyphus pulcher","California sheephead","Vieja",5,1,720,322842,32,-116.858,"High"
677,"ITSP",31.80796,-116.798563,61.497663,"Semicossyphus pulcher","California sheephead","Vieja",30,1,720,322842,32,-116.858,"High"
678,"ITSP",31.80796,-116.798563,61.497663,"Semicossyphus pulcher","California sheephead","Vieja",5,1,720,322842,32,-116.858,"High"
679,"ITSP",31.80796,-116.798563,61.497663,"Semicossyphus pulcher","California sheephead","Vieja",5,1,720,322842,32,-116.858,"High"
680,"ITSP",31.80796,-116.798563,61.497663,"Semicossyphus pulcher","California sheephead","Vieja",5,1,720,322842,32,-116.858,"High"
681,"ITSP",31.80796,-116.798563,61.497663,"Semicossyphus pulcher","California sheephead","Vieja",5,1,720,322842,32,-116.858,"High"
682,"ITSP",31.80796,-116.798563,61.497663,"Semicossyphus pulcher","California sheephead","Vieja",25,1,720,322842,32,-116.858,"High"
683,"ITSP",31.80796,-116.798563,61.497663,"Semicossyphus pulcher","California sheephead","Vieja",30,1,720,322842,32,-116.858,"High"
684,"ITSP",31.80796,-116.798563,61.497663,"Semicossyphus pulcher","California sheephead","Vieja",30,1,720,322842,32,-116.858,"High"
685,"ITSP",31.80796,-116.798563,61.497663,"Semicossyphus pulcher","California sheephead","Vieja",30,1,720,322842,32,-116.858,"High"
686,"ITSP",31.80796,-116.798563,61.497663,"Semicossyphus pulcher","California sheephead","Vieja",30,1,720,322842,32,-116.858,"High"
687,"ITSP",31.80796,-116.798563,61.497663,"Semicossyphus pulcher","California sheephead","Vieja",30,1,720,322842,32,-116.858,"High"
688,"RET",31.580678,-116.680692,86.725965,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",35,1,720,11203,31.75,-116.614,"Low"
689,"RET",31.580678,-116.680692,86.725965,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",15,1,720,11203,31.75,-116.614,"Low"
690,"RET",31.580678,-116.680692,86.725965,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",15,1,720,11203,31.75,-116.614,"Low"
691,"RET",31.580678,-116.680692,86.725965,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",25,1,720,11203,31.75,-116.614,"Low"
692,"RET",31.580678,-116.680692,86.725965,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",30,1,720,11203,31.75,-116.614,"Low"
693,"RET",31.580678,-116.680692,86.725965,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",15,1,720,11203,31.75,-116.614,"Low"
694,"RET",31.580678,-116.680692,86.725965,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",15,1,720,11203,31.75,-116.614,"Low"
695,"RET",31.580678,-116.680692,86.725965,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",15,1,720,11203,31.75,-116.614,"Low"
696,"RET",31.580678,-116.680692,86.725965,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",15,1,720,11203,31.75,-116.614,"Low"
697,"RET",31.580678,-116.680692,86.725965,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",30,1,720,11203,31.75,-116.614,"Low"
698,"RET",31.580678,-116.680692,86.725965,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",35,1,720,11203,31.75,-116.614,"Low"
699,"RET",31.580678,-116.680692,86.725965,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",15,1,720,11203,31.75,-116.614,"Low"
700,"RET",31.580678,-116.680692,86.725965,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",25,1,720,11203,31.75,-116.614,"Low"
701,"RET",31.580678,-116.680692,86.725965,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",10,1,720,11203,31.75,-116.614,"Low"
702,"RET",31.580678,-116.680692,86.725965,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",10,1,720,11203,31.75,-116.614,"Low"
703,"RET",31.580678,-116.680692,86.725965,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",10,1,720,11203,31.75,-116.614,"Low"
704,"RET",31.580678,-116.680692,86.725965,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",25,1,720,11203,31.75,-116.614,"Low"
705,"RET",31.580678,-116.680692,86.725965,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",25,1,720,11203,31.75,-116.614,"Low"
706,"RET",31.580678,-116.680692,86.725965,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",10,1,720,11203,31.75,-116.614,"Low"
707,"RET",31.580678,-116.680692,86.725965,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",30,1,720,11203,31.75,-116.614,"Low"
708,"RET",31.580678,-116.680692,86.725965,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",35,1,720,11203,31.75,-116.614,"Low"
709,"RET",31.580678,-116.680692,86.725965,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",10,1,720,11203,31.75,-116.614,"Low"
710,"RET",31.580678,-116.680692,86.725965,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",10,1,720,11203,31.75,-116.614,"Low"
711,"RET",31.580678,-116.680692,86.725965,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",15,1,720,11203,31.75,-116.614,"Low"
712,"RET",31.580678,-116.680692,86.725965,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",30,1,720,11203,31.75,-116.614,"Low"
713,"RET",31.580678,-116.680692,86.725965,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",35,1,720,11203,31.75,-116.614,"Low"
714,"RET",31.580678,-116.680692,86.725965,"Semicossyphus pulcher","California sheephead","Vieja",10,1,720,11203,31.75,-116.614,"Low"
715,"RET",31.580678,-116.680692,86.725965,"Semicossyphus pulcher","California sheephead","Vieja",15,1,720,11203,31.75,-116.614,"Low"
716,"RET",31.580678,-116.680692,86.725965,"Semicossyphus pulcher","California sheephead","Vieja",35,1,720,11203,31.75,-116.614,"Low"
717,"RET",31.580678,-116.680692,86.725965,"Semicossyphus pulcher","California sheephead","Vieja",35,1,720,11203,31.75,-116.614,"Low"
718,"RET",31.580678,-116.680692,86.725965,"Semicossyphus pulcher","California sheephead","Vieja",35,1,720,11203,31.75,-116.614,"Low"
719,"RET",31.580678,-116.680692,86.725965,"Semicossyphus pulcher","California sheephead","Vieja",15,1,720,11203,31.75,-116.614,"Low"
720,"RET",31.580678,-116.680692,86.725965,"Semicossyphus pulcher","California sheephead","Vieja",15,1,720,11203,31.75,-116.614,"Low"
721,"RET",31.580678,-116.680692,86.725965,"Semicossyphus pulcher","California sheephead","Vieja",15,1,720,11203,31.75,-116.614,"Low"
722,"RET",31.580678,-116.680692,86.725965,"Semicossyphus pulcher","California sheephead","Vieja",35,1,720,11203,31.75,-116.614,"Low"
723,"SMI",31.899616,-116.756898,51.323847,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",20,1,720,322842,32,-116.858,"High"
724,"SMI",31.899616,-116.756898,51.323847,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",20,1,720,322842,32,-116.858,"High"
725,"SMI",31.899616,-116.756898,51.323847,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",20,1,720,322842,32,-116.858,"High"
726,"SMI",31.899616,-116.756898,51.323847,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",30,1,720,322842,32,-116.858,"High"
727,"SMI",31.899616,-116.756898,51.323847,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",15,1,720,322842,32,-116.858,"High"
728,"SMI",31.899616,-116.756898,51.323847,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",15,1,720,322842,32,-116.858,"High"
729,"SMI",31.899616,-116.756898,51.323847,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",15,1,720,322842,32,-116.858,"High"
730,"SMI",31.899616,-116.756898,51.323847,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",15,1,720,322842,32,-116.858,"High"
731,"SMI",31.899616,-116.756898,51.323847,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",15,1,720,322842,32,-116.858,"High"
732,"SMI",31.899616,-116.756898,51.323847,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",20,1,720,322842,32,-116.858,"High"
733,"SMI",31.899616,-116.756898,51.323847,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",20,1,720,322842,32,-116.858,"High"
734,"SMI",31.899616,-116.756898,51.323847,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",20,1,720,322842,32,-116.858,"High"
735,"SMI",31.899616,-116.756898,51.323847,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",30,1,720,322842,32,-116.858,"High"
736,"SMI",31.899616,-116.756898,51.323847,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",30,1,720,322842,32,-116.858,"High"
737,"SMI",31.899616,-116.756898,51.323847,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",30,1,720,322842,32,-116.858,"High"
738,"SMI",31.899616,-116.756898,51.323847,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",30,1,720,322842,32,-116.858,"High"
739,"SMI",31.899616,-116.756898,51.323847,"Semicossyphus pulcher","California sheephead","Vieja",15,1,720,322842,32,-116.858,"High"
740,"SMI",31.899616,-116.756898,51.323847,"Semicossyphus pulcher","California sheephead","Vieja",15,1,720,322842,32,-116.858,"High"
741,"SMI",31.899616,-116.756898,51.323847,"Semicossyphus pulcher","California sheephead","Vieja",20,1,720,322842,32,-116.858,"High"
742,"SMI",31.899616,-116.756898,51.323847,"Semicossyphus pulcher","California sheephead","Vieja",10,1,720,322842,32,-116.858,"High"
743,"SMI",31.899616,-116.756898,51.323847,"Semicossyphus pulcher","California sheephead","Vieja",40,1,720,322842,32,-116.858,"High"
744,"SMI",31.899616,-116.756898,51.323847,"Semicossyphus pulcher","California sheephead","Vieja",10,1,720,322842,32,-116.858,"High"
745,"SMI",31.899616,-116.756898,51.323847,"Semicossyphus pulcher","California sheephead","Vieja",20,1,720,322842,32,-116.858,"High"
746,"SMI",31.899616,-116.756898,51.323847,"Semicossyphus pulcher","California sheephead","Vieja",30,1,720,322842,32,-116.858,"High"
747,"SMI",31.899616,-116.756898,51.323847,"Semicossyphus pulcher","California sheephead","Vieja",20,1,720,322842,32,-116.858,"High"
748,"SMI",31.899616,-116.756898,51.323847,"Semicossyphus pulcher","California sheephead","Vieja",30,1,720,322842,32,-116.858,"High"
749,"SMI",31.899616,-116.756898,51.323847,"Semicossyphus pulcher","California sheephead","Vieja",40,1,720,322842,32,-116.858,"High"
750,"SMI",31.899616,-116.756898,51.323847,"Semicossyphus pulcher","California sheephead","Vieja",40,1,720,322842,32,-116.858,"High"
751,"SMI",31.899616,-116.756898,51.323847,"Semicossyphus pulcher","California sheephead","Vieja",50,1,720,322842,32,-116.858,"High"
752,"SMI",31.899616,-116.756898,51.323847,"Semicossyphus pulcher","California sheephead","Vieja",55,1,720,322842,32,-116.858,"High"
753,"SMI",31.899616,-116.756898,51.323847,"Semicossyphus pulcher","California sheephead","Vieja",30,1,720,322842,32,-116.858,"High"
754,"SMI",31.899616,-116.756898,51.323847,"Semicossyphus pulcher","California sheephead","Vieja",50,1,720,322842,32,-116.858,"High"
755,"SMI",31.899616,-116.756898,51.323847,"Semicossyphus pulcher","California sheephead","Vieja",50,1,720,322842,32,-116.858,"High"
756,"SSI",31.975977,-116.838891,42.847776,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",15,1,720,322842,32,-116.858,"High"
757,"SSI",31.975977,-116.838891,42.847776,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",15,1,720,322842,32,-116.858,"High"
758,"SSI",31.975977,-116.838891,42.847776,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",15,1,720,322842,32,-116.858,"High"
759,"SSI",31.975977,-116.838891,42.847776,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",20,1,720,322842,32,-116.858,"High"
760,"SSI",31.975977,-116.838891,42.847776,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",20,1,720,322842,32,-116.858,"High"
761,"SSI",31.975977,-116.838891,42.847776,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",15,1,720,322842,32,-116.858,"High"
762,"SSI",31.975977,-116.838891,42.847776,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",40,1,720,322842,32,-116.858,"High"
763,"SSI",31.975977,-116.838891,42.847776,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",10,1,720,322842,32,-116.858,"High"
764,"SSI",31.975977,-116.838891,42.847776,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",40,1,720,322842,32,-116.858,"High"
765,"SSI",31.975977,-116.838891,42.847776,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",40,1,720,322842,32,-116.858,"High"
766,"SSI",31.975977,-116.838891,42.847776,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",10,1,720,322842,32,-116.858,"High"
767,"SSI",31.975977,-116.838891,42.847776,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",10,1,720,322842,32,-116.858,"High"
768,"SSI",31.975977,-116.838891,42.847776,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",20,1,720,322842,32,-116.858,"High"
769,"SSI",31.975977,-116.838891,42.847776,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",15,1,720,322842,32,-116.858,"High"
770,"SSI",31.975977,-116.838891,42.847776,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",15,1,720,322842,32,-116.858,"High"
